id,quesid,paperid,mflag,problem_paper,isviewed,isfinal,score,teacid
5554,50,1583,NONE,0,1,0,0.0,17609259581
5557,50,1584,NONE,0,1,0,0.0,17609259581
5558,50,1585,NONE,0,1,0,0.0,17609259581
5570,50,1586,NONE,0,1,0,5.0,17609259581
5572,50,1587,NONE,0,1,0,3.0,17609259581
5576,50,1588,NONE,0,1,0,0.0,17609259581
5577,50,1589,NONE,0,1,0,0.0,17609259581
5586,50,1590,NONE,0,1,0,0.0,17609259581
5587,50,1591,NONE,0,1,0,0.0,17609259581
5595,50,1592,NONE,0,1,0,0.0,17609259581
5598,50,1593,NONE,0,1,0,0.0,17609259581
5607,50,1594,NONE,0,1,0,0.0,17609259581
5608,50,1595,NONE,0,1,0,0.0,17609259581
5611,50,1596,NONE,0,1,0,0.0,17609259581
5614,50,1597,NONE,0,1,0,3.0,17609259581
5620,50,1598,NONE,0,1,0,3.0,17609259581
5623,50,1599,NONE,0,1,0,2.0,17609259581
5627,50,1600,NONE,0,1,0,0.0,17609259581
5632,50,1601,NONE,0,1,0,0.0,17609259581
5634,50,1602,NONE,0,1,0,3.0,17609259581
5637,50,1603,NONE,0,1,0,0.0,17609259581
5641,50,1604,NONE,0,1,0,0.0,17609259581
5642,50,1605,NONE,0,1,0,0.0,17609259581
5645,50,1606,NONE,0,1,0,0.0,17609259581
5647,50,1607,NONE,0,1,0,0.0,17609259581
5648,50,1608,NONE,0,1,0,0.0,17609259581
5651,50,1609,NONE,0,1,0,0.0,17609259581
5652,50,1610,NONE,0,1,0,0.0,17609259581
5654,50,1611,NONE,0,1,0,3.0,17609259581
5655,50,1612,NONE,0,1,0,0.0,17609259581
5657,50,1613,NONE,0,1,0,0.0,17609259581
5662,50,1614,NONE,0,1,0,1.0,17609259581
5665,50,1615,NONE,0,1,0,0.0,17609259581
5668,50,1616,NONE,0,1,0,0.0,17609259581
5670,50,1617,NONE,0,1,0,0.0,17609259581
5674,50,1618,NONE,0,1,0,0.0,17609259581
5676,50,1619,NONE,0,1,0,0.0,17609259581
5679,50,1620,NONE,0,1,0,3.0,17609259581
5680,50,1621,NONE,0,1,0,0.0,17609259581
5681,50,1622,NONE,0,1,0,0.0,17609259581
5682,50,1623,NONE,0,1,0,0.0,17609259581
5684,50,1624,NONE,0,1,0,3.0,17609259581
5691,50,1625,NONE,0,1,0,0.0,17609259581
5694,50,1626,NONE,0,1,0,0.0,17609259581
5696,50,1627,NONE,0,1,0,0.0,17609259581
5698,50,1628,NONE,0,1,0,3.0,17609259581
5699,50,1629,NONE,0,1,0,0.0,17609259581
5702,50,1630,NONE,0,1,0,0.0,17609259581
5704,50,1631,NONE,0,1,0,0.0,17609259581
5705,50,1632,NONE,0,1,0,0.0,17609259581
5706,50,1633,NONE,0,1,0,0.0,17609259581
5709,50,1634,NONE,0,1,0,0.0,17609259581
5710,50,1635,NONE,0,1,0,0.0,17609259581
5713,50,1636,NONE,0,1,0,1.0,17609259581
5715,50,1637,NONE,0,1,0,0.0,17609259581
5716,50,1638,NONE,0,1,0,0.0,17609259581
5717,50,1639,NONE,0,1,0,0.0,17609259581
5718,50,1640,NONE,0,1,0,0.0,17609259581
5719,50,1641,NONE,0,1,0,0.0,17609259581
5720,50,1642,NONE,0,1,0,0.0,17609259581
5725,50,1643,NONE,0,1,0,3.0,17609259581
5729,50,1644,NONE,0,1,0,0.0,17609259581
5731,50,1645,NONE,0,1,0,0.0,17609259581
5733,50,1646,NONE,0,1,0,0.0,17609259581
5734,50,1647,NONE,0,1,0,0.0,17609259581
5736,50,1648,NONE,0,1,0,0.0,17609259581
5738,50,1649,NONE,0,1,0,0.0,17609259581
5741,50,1650,NONE,0,1,0,3.0,17609259581
5751,50,1651,NONE,0,1,0,0.0,17609259581
5754,50,1652,NONE,0,1,0,3.0,17609259581
5755,50,1653,NONE,0,1,0,0.0,17609259581
5757,50,1654,NONE,0,1,0,0.0,17609259581
5758,50,1655,NONE,0,1,0,0.0,17609259581
5761,50,1656,NONE,0,1,0,0.0,17609259581
5762,50,1657,NONE,0,1,0,0.0,17609259581
5763,50,1658,NONE,0,1,0,0.0,17609259581
5764,50,1659,NONE,0,1,0,0.0,17609259581
5768,50,1660,NONE,0,1,0,0.0,17609259581
5771,50,1661,NONE,0,1,0,0.0,17609259581
5773,50,1662,NONE,0,1,0,0.0,17609259581
5775,50,1663,NONE,0,1,0,0.0,17609259581
5779,50,1664,NONE,0,1,0,0.0,17609259581
5782,50,1665,NONE,0,1,0,0.0,17609259581
5784,50,1666,NONE,0,1,0,0.0,17609259581
5785,50,1667,NONE,0,1,0,0.0,17609259581
5788,50,1668,NONE,0,1,0,0.0,17609259581
5790,50,1669,NONE,0,1,0,0.0,17609259581
5791,50,1670,NONE,0,1,0,0.0,17609259581
5793,50,1671,NONE,0,1,0,0.0,17609259581
5795,50,1672,NONE,0,1,0,0.0,17609259581
5796,50,1673,NONE,0,1,0,0.0,17609259581
5797,50,1674,NONE,0,1,0,0.0,17609259581
5798,50,1675,NONE,0,1,0,0.0,17609259581
5799,50,1676,NONE,0,1,0,0.0,17609259581
5802,50,1677,NONE,0,1,0,0.0,17609259581
5805,50,1678,NONE,0,1,0,0.0,17609259581
5806,50,1679,NONE,0,1,0,0.0,17609259581
5807,50,1680,NONE,0,1,0,0.0,17609259581
5808,50,1681,NONE,0,1,0,0.0,17609259581
5809,50,1682,NONE,0,1,0,0.0,17609259581
5810,50,1683,NONE,0,1,0,0.0,17609259581
5811,50,1684,NONE,0,1,0,0.0,17609259581
5816,50,1685,NONE,0,1,0,3.0,17609259581
5817,50,1686,NONE,0,1,0,0.0,17609259581
5819,50,1687,NONE,0,1,0,0.0,17609259581
5821,50,1688,NONE,0,1,0,0.0,17609259581
5823,50,1689,NONE,0,1,0,0.0,17609259581
5824,50,1690,NONE,0,1,0,0.0,17609259581
5826,50,1691,NONE,0,1,0,6.0,17609259581
5828,50,1692,NONE,0,1,0,0.0,17609259581
5831,50,1693,NONE,0,1,0,0.0,17609259581
5922,50,1694,NONE,0,1,0,0.0,17609259581
5925,50,1695,NONE,0,1,0,1.0,17609259581
5926,50,1696,NONE,0,1,0,0.0,17609259581
5927,50,1697,NONE,0,1,0,0.0,17609259581
5928,50,1698,NONE,0,1,0,0.0,17609259581
5929,50,1699,NONE,0,1,0,0.0,17609259581
5932,50,1700,NONE,0,1,0,0.0,17609259581
5936,50,1701,NONE,0,1,0,0.0,17609259581
5941,50,1702,NONE,0,1,0,0.0,17609259581
5943,50,1703,NONE,0,1,0,0.0,17609259581
5946,50,1704,NONE,0,1,0,0.0,17609259581
5949,50,1705,NONE,0,1,0,0.0,17609259581
5950,50,1706,NONE,0,1,0,0.0,17609259581
5951,50,1707,NONE,0,1,0,0.0,17609259581
5952,50,1708,NONE,0,1,0,0.0,17609259581
5953,50,1709,NONE,0,1,0,0.0,17609259581
5955,50,1710,NONE,0,1,0,0.0,17609259581
5956,50,1711,NONE,0,1,0,0.0,17609259581
5958,50,1712,NONE,0,1,0,0.0,17609259581
5959,50,1713,NONE,0,1,0,0.0,17609259581
5960,50,1714,NONE,0,1,0,0.0,17609259581
5962,50,1715,NONE,0,1,0,0.0,17609259581
5974,50,1716,NONE,0,1,0,0.0,17609259581
5979,50,1717,NONE,0,1,0,0.0,17609259581
5987,50,1718,NONE,0,1,0,0.0,17609259581
5988,50,1719,NONE,0,1,0,0.0,17609259581
5989,50,1720,NONE,0,1,0,0.0,17609259581
5996,50,1721,NONE,0,1,0,0.0,17609259581
6000,50,1722,NONE,0,1,0,0.0,17609259581
6001,50,1723,NONE,0,1,0,0.0,17609259581
6002,50,1724,NONE,0,1,0,0.0,17609259581
6010,50,1725,NONE,0,1,0,0.0,17609259581
6012,50,1726,NONE,0,1,0,0.0,17609259581
6014,50,1727,NONE,0,1,0,0.0,17609259581
6016,50,1728,NONE,0,1,0,0.0,17609259581
6017,50,1729,NONE,0,1,0,0.0,17609259581
6018,50,1730,NONE,0,1,0,0.0,17609259581
6020,50,1731,NONE,0,1,0,0.0,17609259581
6021,50,1732,NONE,0,1,0,0.0,17609259581
6023,50,1733,NONE,0,1,0,0.0,17609259581
6033,50,1734,NONE,0,1,0,0.0,17609259581
6034,50,1735,NONE,0,1,0,0.0,17609259581
6036,50,1736,NONE,0,1,0,0.0,17609259581
6038,50,1737,NONE,0,1,0,0.0,17609259581
6039,50,1738,NONE,0,1,0,0.0,17609259581
6040,50,1739,NONE,0,1,0,0.0,17609259581
6042,50,1740,NONE,0,1,0,0.0,17609259581
6044,50,1741,NONE,0,1,0,0.0,17609259581
6045,50,1742,NONE,0,1,0,0.0,17609259581
6047,50,1743,NONE,0,1,0,3.0,17609259581
6049,50,1744,NONE,0,1,0,0.0,17609259581
6050,50,2535,NONE,0,1,0,0.0,17609259581
3098,51,1570,NONE,0,1,0,0.0,15291538002
3100,51,1571,NONE,0,1,0,2.0,15291538002
3101,51,1572,NONE,0,1,0,0.0,15291538002
3102,51,1573,NONE,0,1,0,0.0,15291538002
3103,51,1574,NONE,0,1,0,1.0,15291538002
3104,51,1575,NONE,0,1,0,1.0,15291538002
3105,51,1576,NONE,0,1,0,0.0,15291538002
3106,51,1577,NONE,0,1,0,0.0,15291538002
3107,51,1578,NONE,0,1,0,0.0,15291538002
3109,51,1579,NONE,0,1,0,1.0,15291538002
3110,51,1580,NONE,0,1,0,2.0,15291538002
3111,51,1581,NONE,0,1,0,0.0,15291538002
3115,51,1582,NONE,0,1,0,6.0,15291538002
3117,51,1583,NONE,0,1,0,0.0,15291538002
3118,51,1584,NONE,0,1,0,0.0,15291538002
3120,51,1585,NONE,0,1,0,0.0,15291538002
3124,51,1586,NONE,0,1,0,6.0,15291538002
3125,51,1587,NONE,0,1,0,0.0,15291538002
3126,51,1588,NONE,0,1,0,0.0,15291538002
3127,51,1589,NONE,0,1,0,1.0,15291538002
3128,51,1590,NONE,0,1,0,1.0,15291538002
3130,51,1591,NONE,0,1,0,0.0,15291538002
3132,51,1592,NONE,0,1,0,1.0,15291538002
3133,51,1593,NONE,0,1,0,0.0,15291538002
3134,51,1594,NONE,0,1,0,1.0,15291538002
3135,51,1595,NONE,0,1,0,0.0,15291538002
3136,51,1596,NONE,0,1,0,0.0,15291538002
3137,51,1597,NONE,0,1,0,0.0,15291538002
3138,51,1598,NONE,0,1,0,0.0,15291538002
3140,51,1599,NONE,0,1,0,0.0,15291538002
3143,51,1600,NONE,0,1,0,0.0,15291538002
3144,51,1601,NONE,0,1,0,0.0,15291538002
3145,51,1602,NONE,0,1,0,0.0,15291538002
3146,51,1603,NONE,0,1,0,6.0,15291538002
3147,51,1604,NONE,0,1,0,1.0,15291538002
3148,51,1605,NONE,0,1,0,0.0,15291538002
3149,51,1606,NONE,0,1,0,0.0,15291538002
3151,51,1607,NONE,0,1,0,0.0,15291538002
3153,51,1608,NONE,0,1,0,0.0,15291538002
3154,51,1609,NONE,0,1,0,0.0,15291538002
3155,51,1610,NONE,0,1,0,0.0,15291538002
3156,51,1611,NONE,0,1,0,2.0,15291538002
3157,51,1612,NONE,0,1,0,2.0,15291538002
3158,51,1613,NONE,0,1,0,0.0,15291538002
3160,51,1614,NONE,0,1,0,2.0,15291538002
3162,51,1615,NONE,0,1,0,1.0,15291538002
3164,51,1616,NONE,0,1,0,1.0,15291538002
3166,51,1617,NONE,0,1,0,0.0,15291538002
3169,51,1618,NONE,0,1,0,3.0,15291538002
3170,51,1619,NONE,0,1,0,0.0,15291538002
3178,51,1620,NONE,0,1,0,1.0,15291538002
3180,51,1621,NONE,0,1,0,0.0,15291538002
3182,51,1622,NONE,0,1,0,0.0,15291538002
3184,51,1623,NONE,0,1,0,0.0,15291538002
3185,51,1624,NONE,0,1,0,1.0,15291538002
3186,51,1625,NONE,0,1,0,1.0,15291538002
3187,51,1626,NONE,0,1,0,0.0,15291538002
3189,51,1627,NONE,0,1,0,0.0,15291538002
3190,51,1628,NONE,0,1,0,1.0,15291538002
3193,51,1629,NONE,0,1,0,1.0,15291538002
3196,51,1630,NONE,0,1,0,2.0,15291538002
3197,51,1631,NONE,0,1,0,0.0,15291538002
3198,51,1632,NONE,0,1,0,0.0,15291538002
3199,51,1633,NONE,0,1,0,0.0,15291538002
3200,51,1634,NONE,0,1,0,1.0,15291538002
3201,51,1635,NONE,0,1,0,0.0,15291538002
3202,51,1636,NONE,0,1,0,0.0,15291538002
3203,51,1637,NONE,0,1,0,0.0,15291538002
3204,51,1638,NONE,0,1,0,1.0,15291538002
3205,51,1639,NONE,0,1,0,0.0,15291538002
3206,51,1640,NONE,0,1,0,0.0,15291538002
3207,51,1641,NONE,0,1,0,3.0,15291538002
3208,51,1642,NONE,0,1,0,0.0,15291538002
3209,51,1643,NONE,0,1,0,0.0,15291538002
3210,51,1644,NONE,0,1,0,2.0,15291538002
3211,51,1645,NONE,0,1,0,0.0,15291538002
3212,51,1646,NONE,0,1,0,0.0,15291538002
3213,51,1647,NONE,0,1,0,1.0,15291538002
3214,51,1648,NONE,0,1,0,0.0,15291538002
3215,51,1649,NONE,0,1,0,0.0,15291538002
3216,51,1650,NONE,0,1,0,5.0,15291538002
3217,51,1651,NONE,0,1,0,5.0,15291538002
3218,51,1652,NONE,0,1,0,0.0,15291538002
3219,51,1653,NONE,0,1,0,0.0,15291538002
3220,51,1654,NONE,0,1,0,3.0,15291538002
3221,51,1655,NONE,0,1,0,3.0,15291538002
3222,51,1656,NONE,0,1,0,1.0,15291538002
3223,51,1657,NONE,0,1,0,0.0,15291538002
3224,51,1658,NONE,0,1,0,1.0,15291538002
3225,51,1659,NONE,0,1,0,0.0,15291538002
3226,51,1660,NONE,0,1,0,1.0,15291538002
3227,51,1661,NONE,0,1,0,0.0,15291538002
3228,51,1662,NONE,0,1,0,0.0,15291538002
3229,51,1663,NONE,0,1,0,0.0,15291538002
3230,51,1664,NONE,0,1,0,1.0,15291538002
3231,51,1665,NONE,0,1,0,0.0,15291538002
3232,51,1666,NONE,0,1,0,0.0,15291538002
3233,51,1667,NONE,0,1,0,0.0,15291538002
3234,51,1668,NONE,0,1,0,0.0,15291538002
3235,51,1669,NONE,0,1,0,8.0,15291538002
3236,51,1670,NONE,0,1,0,0.0,15291538002
3237,51,1671,NONE,0,1,0,0.0,15291538002
3238,51,1672,NONE,0,1,0,0.0,15291538002
3239,51,1673,NONE,0,1,0,0.0,15291538002
3240,51,1674,NONE,0,1,0,0.0,15291538002
3241,51,1675,NONE,0,1,0,1.0,15291538002
3242,51,1676,NONE,0,1,0,0.0,15291538002
3243,51,1677,NONE,0,1,0,1.0,15291538002
3244,51,1678,NONE,0,1,0,0.0,15291538002
3245,51,1679,NONE,0,1,0,0.0,15291538002
3246,51,1680,NONE,0,1,0,0.0,15291538002
3247,51,1681,NONE,0,1,0,0.0,15291538002
3248,51,1682,NONE,0,1,0,0.0,15291538002
3249,51,1683,NONE,0,1,0,1.0,15291538002
3250,51,1684,NONE,0,1,0,1.0,15291538002
3251,51,1685,NONE,0,1,0,2.0,15291538002
3252,51,1686,NONE,0,1,0,1.0,15291538002
3253,51,1687,NONE,0,1,0,0.0,15291538002
3254,51,1688,NONE,0,1,0,1.0,15291538002
3255,51,1689,NONE,0,1,0,0.0,15291538002
3256,51,1690,NONE,0,1,0,0.0,15291538002
3257,51,1691,NONE,0,1,0,0.0,15291538002
3258,51,1692,NONE,0,1,0,0.0,15291538002
3259,51,1693,NONE,0,1,0,6.0,15291538002
3260,51,1694,NONE,0,1,0,0.0,15291538002
3261,51,1695,NONE,0,1,0,0.0,15291538002
3262,51,1696,NONE,0,1,0,1.0,15291538002
3263,51,1697,NONE,0,1,0,0.0,15291538002
3264,51,1698,NONE,0,1,0,1.0,15291538002
3265,51,1699,NONE,0,1,0,1.0,15291538002
3266,51,1700,NONE,0,1,0,0.0,15291538002
3267,51,1701,NONE,0,1,0,1.0,15291538002
3268,51,1702,NONE,0,1,0,1.0,15291538002
3269,51,1703,NONE,0,1,0,3.0,15291538002
3270,51,1704,NONE,0,1,0,0.0,15291538002
3271,51,1705,NONE,0,1,0,1.0,15291538002
3272,51,1706,NONE,0,1,0,0.0,15291538002
3273,51,1707,NONE,0,1,0,0.0,15291538002
3274,51,1708,NONE,0,1,0,0.0,15291538002
3275,51,1709,NONE,0,1,0,0.0,15291538002
3276,51,1710,NONE,0,1,0,1.0,15291538002
3764,51,1711,NONE,0,1,0,0.0,15291538002
3765,51,1712,NONE,0,1,0,0.0,15291538002
3770,51,1713,NONE,0,1,0,2.0,15291538002
3771,51,1714,NONE,0,1,0,0.0,15291538002
3780,51,1715,NONE,0,1,0,1.0,15291538002
3781,51,1716,NONE,0,1,0,0.0,15291538002
3782,51,1717,NONE,0,1,0,0.0,15291538002
3785,51,1718,NONE,0,1,0,0.0,15291538002
3792,51,1719,NONE,0,1,0,2.0,15291538002
3794,51,1720,NONE,0,1,0,0.0,15291538002
3795,51,1721,NONE,0,1,0,0.0,15291538002
3798,51,1722,NONE,0,1,0,2.0,15291538002
3803,51,1723,NONE,0,1,0,0.0,15291538002
3807,51,1724,NONE,0,1,0,2.0,15291538002
3809,51,1725,NONE,0,1,0,1.0,15291538002
3810,51,1726,NONE,0,1,0,0.0,15291538002
3813,51,1727,NONE,0,1,0,0.0,15291538002
3814,51,1728,NONE,0,1,0,0.0,15291538002
3816,51,1729,NONE,0,1,0,0.0,15291538002
3817,51,1730,NONE,0,1,0,0.0,15291538002
3818,51,1731,NONE,0,1,0,0.0,15291538002
3821,51,1732,NONE,0,1,0,0.0,15291538002
3823,51,1733,NONE,0,1,0,0.0,15291538002
3826,51,1734,NONE,0,1,0,0.0,15291538002
3829,51,1735,NONE,0,1,0,0.0,15291538002
3833,51,1736,NONE,0,1,0,0.0,15291538002
3834,51,1737,NONE,0,1,0,0.0,15291538002
3836,51,1738,NONE,0,1,0,0.0,15291538002
3837,51,1739,NONE,0,1,0,0.0,15291538002
3839,51,1740,NONE,0,1,0,0.0,15291538002
3841,51,1741,NONE,0,1,0,0.0,15291538002
3842,51,1742,NONE,0,1,0,0.0,15291538002
3847,51,1743,NONE,0,1,0,3.0,15291538002
3857,51,1744,NONE,0,1,0,2.0,15291538002
3866,51,2535,NONE,0,1,0,0.0,15291538002
2620,52,1570,NONE,0,1,0,0.0,15291538002
2621,52,1571,NONE,0,1,0,0.0,15291538002
2622,52,1572,NONE,0,1,0,0.0,15291538002
2623,52,1573,NONE,0,1,0,2.0,15291538002
2636,52,1574,NONE,0,1,0,0.0,15291538002
2637,52,1575,NONE,0,1,0,0.0,15291538002
2638,52,1576,NONE,0,1,0,0.0,15291538002
2639,52,1577,NONE,0,1,0,4.0,15291538002
2640,52,1578,NONE,0,1,0,0.0,15291538002
2641,52,1579,NONE,0,1,0,0.0,15291538002
2642,52,1580,NONE,0,1,0,0.0,15291538002
2645,52,1581,NONE,0,1,0,0.0,15291538002
2646,52,1582,NONE,0,1,0,0.0,15291538002
2647,52,1583,NONE,0,1,0,0.0,15291538002
2648,52,1584,NONE,0,1,0,0.0,15291538002
2649,52,1585,NONE,0,1,0,0.0,15291538002
2650,52,1586,NONE,0,1,0,4.0,15291538002
2651,52,1587,NONE,0,1,0,6.0,15291538002
2652,52,1588,NONE,0,1,0,0.0,15291538002
2653,52,1589,NONE,0,1,0,0.0,15291538002
2654,52,1590,NONE,0,1,0,0.0,15291538002
2655,52,1591,NONE,0,1,0,0.0,15291538002
2656,52,1592,NONE,0,1,0,0.0,15291538002
2657,52,1593,NONE,0,1,0,12.0,15291538002
2659,52,1594,NONE,0,1,0,0.0,15291538002
2660,52,1595,NONE,0,1,0,0.0,15291538002
2662,52,1596,NONE,0,1,0,0.0,15291538002
2663,52,1597,NONE,0,1,0,0.0,15291538002
2664,52,1598,NONE,0,1,0,0.0,15291538002
2666,52,1599,NONE,0,1,0,2.0,15291538002
2667,52,1600,NONE,0,1,0,4.0,15291538002
2668,52,1601,NONE,0,1,0,2.0,15291538002
2669,52,1602,NONE,0,1,0,0.0,15291538002
2670,52,1603,NONE,0,1,0,12.0,15291538002
2672,52,1604,NONE,0,1,0,0.0,15291538002
2673,52,1605,NONE,0,1,0,0.0,15291538002
2674,52,1606,NONE,0,1,0,0.0,15291538002
2675,52,1607,NONE,0,1,0,0.0,15291538002
2676,52,1608,NONE,0,1,0,0.0,15291538002
2677,52,1609,NONE,0,1,0,6.0,15291538002
2678,52,1610,NONE,0,1,0,0.0,15291538002
2679,52,1611,NONE,0,1,0,0.0,15291538002
2680,52,1612,NONE,0,1,0,2.0,15291538002
2681,52,1613,NONE,0,1,0,2.0,15291538002
2682,52,1614,NONE,0,1,0,0.0,15291538002
2683,52,1615,NONE,0,1,0,6.0,15291538002
2684,52,1616,NONE,0,1,0,6.0,15291538002
2685,52,1617,NONE,0,1,0,0.0,15291538002
2686,52,1618,NONE,0,1,0,0.0,15291538002
2687,52,1619,NONE,0,1,0,0.0,15291538002
2688,52,1620,NONE,0,1,0,0.0,15291538002
2689,52,1621,NONE,0,1,0,0.0,15291538002
2690,52,1622,NONE,0,1,0,0.0,15291538002
2691,52,1623,NONE,0,1,0,0.0,15291538002
2692,52,1624,NONE,0,1,0,0.0,15291538002
2693,52,1625,NONE,0,1,0,0.0,15291538002
2694,52,1626,NONE,0,1,0,0.0,15291538002
2695,52,1627,NONE,0,1,0,6.0,15291538002
2696,52,1628,NONE,0,1,0,4.0,15291538002
2697,52,1629,NONE,0,1,0,0.0,15291538002
2698,52,1630,NONE,0,1,0,0.0,15291538002
2699,52,1631,NONE,0,1,0,0.0,15291538002
2700,52,1632,NONE,0,1,0,6.0,15291538002
2701,52,1633,NONE,0,1,0,0.0,15291538002
2702,52,1634,NONE,0,1,0,0.0,15291538002
2703,52,1635,NONE,0,1,0,0.0,15291538002
2704,52,1636,NONE,0,1,0,0.0,15291538002
2705,52,1637,NONE,0,1,0,0.0,15291538002
2706,52,1638,NONE,0,1,0,0.0,15291538002
2707,52,1639,NONE,0,1,0,0.0,15291538002
2708,52,1640,NONE,0,1,0,0.0,15291538002
2710,52,1641,NONE,0,1,0,0.0,15291538002
2711,52,1642,NONE,0,1,0,0.0,15291538002
2714,52,1643,NONE,0,1,0,4.0,15291538002
2715,52,1644,NONE,0,1,0,0.0,15291538002
2716,52,1645,NONE,0,1,0,2.0,15291538002
2718,52,1646,NONE,0,1,0,0.0,15291538002
2719,52,1647,NONE,0,1,0,0.0,15291538002
2720,52,1648,NONE,0,1,0,0.0,15291538002
2721,52,1649,NONE,0,1,0,6.0,15291538002
2723,52,1650,NONE,0,1,0,12.0,15291538002
2725,52,1651,NONE,0,1,0,2.0,15291538002
2727,52,1652,NONE,0,1,0,6.0,15291538002
2729,52,1653,NONE,0,1,0,0.0,15291538002
2730,52,1654,NONE,0,1,0,0.0,15291538002
2732,52,1655,NONE,0,1,0,0.0,15291538002
2734,52,1656,NONE,0,1,0,0.0,15291538002
2736,52,1657,NONE,0,1,0,0.0,15291538002
2737,52,1658,NONE,0,1,0,0.0,15291538002
2738,52,1659,NONE,0,1,0,0.0,15291538002
2740,52,1660,NONE,0,1,0,0.0,15291538002
2742,52,1661,NONE,0,1,0,6.0,15291538002
2744,52,1662,NONE,0,1,0,6.0,15291538002
2745,52,1663,NONE,0,1,0,6.0,15291538002
2747,52,1664,NONE,0,1,0,0.0,15291538002
2748,52,1665,NONE,0,1,0,0.0,15291538002
2749,52,1666,NONE,0,1,0,0.0,15291538002
2751,52,1667,NONE,0,1,0,0.0,15291538002
2752,52,1668,NONE,0,1,0,0.0,15291538002
2754,52,1669,NONE,0,1,0,6.0,15291538002
2755,52,1670,NONE,0,1,0,0.0,15291538002
2756,52,1671,NONE,0,1,0,4.0,15291538002
2757,52,1672,NONE,0,1,0,0.0,15291538002
2758,52,1673,NONE,0,1,0,4.0,15291538002
2759,52,1674,NONE,0,1,0,0.0,15291538002
2760,52,1675,NONE,0,1,0,0.0,15291538002
2761,52,1676,NONE,0,1,0,0.0,15291538002
2762,52,1677,NONE,0,1,0,4.0,15291538002
2763,52,1678,NONE,0,1,0,0.0,15291538002
2764,52,1679,NONE,0,1,0,0.0,15291538002
2766,52,1680,NONE,0,1,0,0.0,15291538002
2767,52,1681,NONE,0,1,0,0.0,15291538002
2769,52,1682,NONE,0,1,0,0.0,15291538002
2770,52,1683,NONE,0,1,0,0.0,15291538002
2772,52,1684,NONE,0,1,0,0.0,15291538002
2773,52,1685,NONE,0,1,0,0.0,15291538002
2774,52,1686,NONE,0,1,0,0.0,15291538002
2775,52,1687,NONE,0,1,0,0.0,15291538002
2777,52,1688,NONE,0,1,0,0.0,15291538002
2778,52,1689,NONE,0,1,0,0.0,15291538002
2779,52,1690,NONE,0,1,0,6.0,15291538002
2781,52,1691,NONE,0,1,0,4.0,15291538002
2785,52,1692,NONE,0,1,0,4.0,15291538002
2786,52,1693,NONE,0,1,0,0.0,15291538002
2787,52,1694,NONE,0,1,0,0.0,15291538002
2790,52,1695,NONE,0,1,0,12.0,15291538002
2792,52,1696,NONE,0,1,0,0.0,15291538002
2794,52,1697,NONE,0,1,0,0.0,15291538002
2796,52,1698,NONE,0,1,0,0.0,15291538002
2798,52,1699,NONE,0,1,0,0.0,15291538002
2799,52,1700,NONE,0,1,0,0.0,15291538002
2800,52,1701,NONE,0,1,0,6.0,15291538002
2802,52,1702,NONE,0,1,0,0.0,15291538002
2804,52,1703,NONE,0,1,0,0.0,15291538002
2805,52,1704,NONE,0,1,0,0.0,15291538002
2806,52,1705,NONE,0,1,0,0.0,15291538002
2808,52,1706,NONE,0,1,0,0.0,15291538002
2809,52,1707,NONE,0,1,0,0.0,15291538002
2811,52,1708,NONE,0,1,0,0.0,15291538002
2812,52,1709,NONE,0,1,0,0.0,15291538002
2813,52,1710,NONE,0,1,0,0.0,15291538002
2814,52,1711,NONE,0,1,0,0.0,15291538002
2816,52,1712,NONE,0,1,0,0.0,15291538002
2817,52,1713,NONE,0,1,0,0.0,15291538002
2819,52,1714,NONE,0,1,0,0.0,15291538002
2821,52,1715,NONE,0,1,0,0.0,15291538002
2822,52,1716,NONE,0,1,0,0.0,15291538002
2824,52,1717,NONE,0,1,0,0.0,15291538002
2825,52,1718,NONE,0,1,0,0.0,15291538002
2826,52,1719,NONE,0,1,0,0.0,15291538002
2828,52,1720,NONE,0,1,0,0.0,15291538002
2829,52,1721,NONE,0,1,0,4.0,15291538002
2830,52,1722,NONE,0,1,0,0.0,15291538002
2831,52,1723,NONE,0,1,0,0.0,15291538002
2832,52,1724,NONE,0,1,0,0.0,15291538002
2833,52,1725,NONE,0,1,0,0.0,15291538002
2834,52,1726,NONE,0,1,0,0.0,15291538002
2835,52,1727,NONE,0,1,0,0.0,15291538002
2837,52,1728,NONE,0,1,0,12.0,15291538002
2839,52,1729,NONE,0,1,0,6.0,15291538002
2840,52,1730,NONE,0,1,0,0.0,15291538002
2841,52,1731,NONE,0,1,0,0.0,15291538002
2842,52,1732,NONE,0,1,0,0.0,15291538002
2846,52,1733,NONE,0,1,0,6.0,15291538002
2849,52,1734,NONE,0,1,0,6.0,15291538002
2851,52,1735,NONE,0,1,0,0.0,15291538002
2852,52,1736,NONE,0,1,0,0.0,15291538002
2853,52,1737,NONE,0,1,0,0.0,15291538002
2854,52,1738,NONE,0,1,0,0.0,15291538002
2855,52,1739,NONE,0,1,0,0.0,15291538002
2856,52,1740,NONE,0,1,0,0.0,15291538002
2857,52,1741,NONE,0,1,0,0.0,15291538002
2858,52,1742,NONE,0,1,0,0.0,15291538002
2859,52,1743,NONE,0,1,0,0.0,15291538002
2861,52,1744,NONE,0,1,0,4.0,15291538002
2863,52,2535,NONE,0,1,0,0.0,15291538002
1043,53,1570,NONE,0,1,0,0.0,18391858641
1049,53,1571,NONE,0,1,0,0.0,18391858641
